x_slam y_slam yaw_imu x_odom y_odom
4.5 4.5 8.73522e-05 -2.00002 -0.499994
4.5 4.5 8.91609e-05 -2.00002 -0.499994
4.5 4.5 9.10148e-05 -2.00002 -0.499994
4.5 4.5 9.27784e-05 -2.00002 -0.499994
4.5 4.5 9.45872e-05 -2.00002 -0.499993
4.5 4.5 9.6396e-05 -2.00002 -0.499993
4.5 4.5 9.82048e-05 -2.00002 -0.499993
4.55 4.5 0.000100014 -2.00002 -0.499993
4.55 4.5 0.000101868 -2.00002 -0.499993
4.55 4.5 0.000103631 -2.00002 -0.499993
4.5 4.5 0.00010544 -2.00002 -0.499993
4.5 4.5 0.000107249 -2.00002 -0.499993
4.5 4.5 0.000109058 -2.00002 -0.499993
4.5 4.55 0.000110913 -2.00002 -0.499992
4.5 4.55 0.000112722 -2.00002 -0.499992
4.5 4.55 0.000114531 -2.00002 -0.499992
4.5 4.5 0.00011634 -2.00002 -0.499992
4.5 4.5 0.000118104 -2.00002 -0.499992
4.5 4.5 0.000119958 -2.00002 -0.499992
4.5 4.5 0.000121767 -2.00002 -0.499992
4.5 4.5 0.000123576 -2.00002 -0.499992
4.5 4.5 0.00012534 -2.00002 -0.499991
4.5 4.55 0.000127195 -2.00002 -0.499991
4.5 4.55 0.000129049 -2.00002 -0.499991
4.5 4.55 0.000130813 -2.00002 -0.499991
4.5 4.5 0.000132623 -2.00002 -0.499991
4.5 4.5 0.000134432 -2.00002 -0.499991
4.5 4.5 0.000136241 -2.00002 -0.499991
4.5 4.5 0.000138051 -2.00002 -0.499991
4.5 4.5 0.00013986 -2.00002 -0.499991
4.5 4.5 0.00014167 -2.00002 -0.49999
4.5 4.5 0.000143479 -2.00002 -0.49999
4.5 4.5 0.000145288 -2.00002 -0.49999
4.5 4.5 0.000147098 -2.00002 -0.49999
4.5 4.5 0.000148908 -2.00002 -0.49999
4.5 4.5 0.000150762 -2.00002 -0.49999
4.5 4.5 0.000152527 -2.00002 -0.49999
4.5 4.5 0.000154336 -2.00002 -0.49999
4.5 4.5 0.000156146 -2.00002 -0.49999
4.5 4.5 0.000157956 -2.00002 -0.499989
4.5 4.5 0.000159765 -2.00002 -0.499989
4.5 4.5 0.000161575 -2.00002 -0.499989
4.5 4.5 0.000163385 -2.00002 -0.499989
4.5 4.5 0.000165194 -2.00002 -0.499989
4.5 4.5 0.000167004 -2.00002 -0.499989
4.5 4.5 0.000168814 -2.00002 -0.499989
4.5 4.5 0.000170624 -2.00002 -0.499989
4.5 4.5 0.000172434 -2.00002 -0.499988
4.5 4.5 0.000174244 -2.00002 -0.499988
4.5 4.5 0.000176054 -2.00002 -0.499988
4.5 4.5 0.000177818 -2.00002 -0.499988
4.5 4.5 0.000179673 -2.00002 -0.499988
4.5 4.5 0.000181483 -2.00002 -0.499988
4.5 4.45 0.000183293 -2.00002 -0.499988
4.5 4.45 0.000185103 -2.00002 -0.499988
4.5 4.45 0.000186914 -2.00002 -0.499988
4.5 4.45 0.000188724 -2.00002 -0.499987
4.5 4.45 0.000190534 -2.00002 -0.499987
4.5 4.45 0.000192344 -2.00002 -0.499987
4.5 4.45 0.000194154 -2.00002 -0.499987
4.5 4.45 0.000195964 -2.00002 -0.499987
4.5 4.45 0.000197774 -2.00002 -0.499987
4.5 4.45 0.000199585 -2.00002 -0.499987
4.5 4.45 0.000201395 -2.00002 -0.499987
4.5 4.45 0.000203205 -2.00002 -0.499987
4.5 4.45 0.000205015 -2.00002 -0.499986
4.5 4.45 0.000206826 -2.00002 -0.499986
4.5 4.45 0.000208636 -2.00002 -0.499986
4.5 4.45 0.000210447 -2.00002 -0.499986
4.5 4.45 0.000212257 -2.00002 -0.499986
4.5 4.45 0.000214067 -2.00002 -0.499986
4.5 4.45 0.000215878 -2.00002 -0.499986
4.5 4.45 0.000217688 -2.00002 -0.499986
4.5 4.45 0.000219499 -2.00002 -0.499985
4.5 4.45 0.000221355 -2.00002 -0.499985
4.5 4.45 0.00022312 -2.00002 -0.499985
4.5 4.45 0.000224976 -2.00002 -0.499985
4.5 4.45 0.000226741 -2.00002 -0.499985
4.5 4.45 0.000228552 -2.00002 -0.499985
4.5 4.45 0.000230408 -2.00002 -0.499985
4.5 4.45 0.000232218 -2.00002 -0.499985
4.5 4.45 0.000234029 -2.00002 -0.499985
4.5 4.45 0.00023584 -2.00002 -0.499984
4.5 4.45 0.000237651 -2.00002 -0.499984
4.5 4.45 0.000239461 -2.00002 -0.499984
4.5 4.45 0.000241272 -2.00002 -0.499984
4.5 4.45 0.000243083 -2.00002 -0.499984
4.5 4.45 0.000244894 -2.00002 -0.499984
4.5 4.45 0.000246705 -2.00002 -0.499984
4.5 4.45 0.000248516 -2.00002 -0.499984
4.5 4.45 0.000250327 -2.00002 -0.499984
4.5 4.45 0.000252138 -2.00002 -0.499983
4.5 4.45 0.000253949 -2.00002 -0.499983
4.5 4.45 0.00025576 -2.00002 -0.499983
4.5 4.45 0.000257571 -2.00002 -0.499983
4.5 4.45 0.000259382 -2.00002 -0.499983
4.5 4.45 0.000261193 -2.00002 -0.499983
4.5 4.45 0.000263004 -2.00002 -0.499983
4.5 4.45 0.000264815 -2.00002 -0.499983
4.5 4.45 0.000269441 -1.99987 -0.499982
4.5 4.45 0.000276565 -1.99805 -0.499982
4.5 4.45 0.000279689 -1.99604 -0.499981
4.5 4.45 0.000288758 -1.99307 -0.49998
4.5 4.45 0.000283593 -1.98464 -0.499978
4.5 4.45 0.000256174 -1.97042 -0.499974
4.5 4.45 0.000167437 -1.9474 -0.499977
4.5 4.45 0.000361141 -1.92766 -0.499966
4.5 4.45 0.000428858 -1.89676 -0.499954
4.5 4.45 0.000490278 -1.85377 -0.499936
4.6 4.5 0.000733419 -1.81915 -0.499915
4.6 4.5 0.00071983 -1.77517 -0.499883
4.6 4.5 0.000915816 -1.72395 -0.499844
4.7 4.45 0.000945384 -1.68722 -0.499809
4.7 4.45 0.00110188 -1.6432 -0.499769
4.7 4.45 0.00119302 -1.59926 -0.499719
4.8 4.5 0.0011642 -1.55525 -0.499667
4.8 4.5 0.00146588 -1.5113 -0.49961
4.8 4.5 0.00145814 -1.46004 -0.499535
4.9 4.5 0.00177128 -1.42334 -0.49948
4.9 4.5 0.0018051 -1.37209 -0.499389
4.9 4.5 0.00204746 -1.32809 -0.499311
5.05 4.5 0.00218981 -1.2914 -0.499232
5.05 4.5 0.00215856 -1.24013 -0.499121
5.05 4.5 0.00260245 -1.19619 -0.499016
5.2 4.5 0.00259528 -1.15218 -0.498901
5.2 4.5 0.00306005 -1.11548 -0.498807
5.2 4.5 0.00309746 -1.06424 -0.498649
5.35 4.5 0.00329105 -1.02022 -0.498514
5.35 4.5 0.00364205 -0.983548 -0.498387
5.35 4.5 0.00360975 -0.932275 -0.498201
5.45 4.5 0.00423026 -0.88834 -0.498032
5.45 4.5 0.00423052 -0.851604 -0.497876
5.45 4.5 0.00486119 -0.80039 -0.497659
5.6 4.5 0.00490742 -0.756405 -0.497444
5.6 4.5 0.00497442 -0.719647 -0.497265
5.6 4.5 0.0069176 -0.671639 -0.497069
5.75 4.5 0.00906995 -0.644127 -0.496925
5.75 4.5 0.0104048 -0.631907 -0.49684
5.75 4.5 0.0105225 -0.629177 -0.496818
5.85 4.5 0.01052 -0.629192 -0.496818
5.85 4.5 0.0105176 -0.629205 -0.496818
5.85 4.5 0.0105152 -0.629223 -0.496819
5.85 4.5 0.0105127 -0.629238 -0.496819
5.85 4.5 0.0105342 -0.629251 -0.496819
5.85 4.5 0.0106487 -0.627577 -0.496801
5.85 4.5 0.0107326 -0.625604 -0.49678
5.85 4.5 0.0108196 -0.623958 -0.496763
5.85 4.5 0.0109774 -0.621367 -0.496734
5.85 4.5 0.0110652 -0.617429 -0.496691
5.85 4.5 0.0111511 -0.614112 -0.496654
5.85 4.5 0.011389 -0.607897 -0.496585
5.85 4.5 0.0115656 -0.596668 -0.496456
5.85 4.5 0.0116824 -0.58026 -0.496265
5.85 4.5 0.011746 -0.557842 -0.496002
5.9 4.5 0.0141514 -0.530876 -0.495686
5.9 4.5 0.017172 -0.504345 -0.495258
5.9 4.5 0.0172699 -0.460002 -0.494495
5.95 4.5 0.0182326 -0.423924 -0.493872
5.95 4.5 0.0182595 -0.372688 -0.492937
5.95 4.5 0.0187193 -0.328691 -0.492139
6.05 4.5 0.0189988 -0.292024 -0.49145
6.05 4.5 0.0189654 -0.240758 -0.490476
6.05 4.5 0.0197175 -0.196841 -0.489634
6.2 4.5 0.0197082 -0.16011 -0.488909
6.2 4.5 0.0271188 -0.108978 -0.487849
6.2 4.5 0.046663 -0.0652007 -0.486306
6.3 4.5 0.0764583 -0.0286912 -0.484296
6.3 4.5 0.130168 0.0146012 -0.480452
6.3 4.5 0.201814 0.0645586 -0.472814
6.45 4.5 0.295706 0.0996473 -0.464602
6.45 4.5 0.395999 0.14705 -0.448471
6.45 4.5 0.498153 0.186071 -0.430274
6.55 4.5 0.618052 0.222694 -0.408027
6.55 4.5 0.737885 0.251031 -0.386196
6.55 4.5 0.858413 0.286678 -0.351178
6.7 4.55 1.09892 0.306955 -0.324027
6.7 4.55 1.4076 0.314646 -0.302771
6.7 4.55 1.64751 0.315948 -0.283039
6.8 4.65 1.80172 0.313804 -0.267788
6.8 4.65 1.84516 0.311881 -0.260284
6.8 4.65 1.81347 0.310492 -0.255205
6.8 4.7 1.76761 0.309508 -0.250958
6.8 4.7 1.72004 0.308971 -0.248096
6.8 4.7 1.66164 0.308334 -0.243296
6.8 4.7 1.57549 0.308038 -0.238599
6.8 4.7 1.4624 0.308211 -0.233618
6.8 4.7 1.32233 0.30896 -0.228654
6.8 4.7 1.18247 0.311361 -0.220599
6.8 4.7 1.04246 0.314531 -0.213899
6.8 4.7 0.905036 0.318456 -0.207783
6.8 4.75 0.766906 0.326113 -0.198901
6.8 4.75 0.642916 0.334481 -0.191592
6.8 4.75 0.522984 0.34365 -0.185365
6.8 4.75 0.418653 0.351747 -0.181051
6.8 4.75 0.337057 0.36335 -0.176244
6.8 4.75 0.277005 0.371516 -0.173551
6.8 4.8 0.217206 0.383365 -0.170413
6.8 4.8 0.154708 0.393531 -0.168418
6.8 4.8 0.0944263 0.403936 -0.167045
6.85 4.8 0.0342363 0.414446 -0.166295
6.85 4.8 -0.0260506 0.42499 -0.166179
6.85 4.8 -0.0861648 0.43378 -0.166568
6.85 4.8 -0.14257 0.445652 -0.167792
6.85 4.8 -0.202449 0.45602 -0.169525
6.85 4.8 -0.262386 0.466274 -0.171878
6.9 4.8 -0.322399 0.47638 -0.174845
6.9 4.8 -0.382494 0.486301 -0.178417
6.9 4.8 -0.442674 0.495999 -0.182582
6.95 4.8 -0.502705 0.503891 -0.186501
6.95 4.8 -0.561205 0.514431 -0.192538
6.95 4.8 -0.620969 0.523209 -0.198342
7 4.8 -0.680788 0.530267 -0.203588
7 4.8 -0.739186 0.53967 -0.21149
7 4.8 -0.800674 0.546065 -0.217555
7 4.8 -0.860755 0.554469 -0.226541
7 4.8 -0.920712 0.560091 -0.233327
7 4.8 -0.97808 0.567207 -0.243018
7.05 4.8 -1.04635 0.57177 -0.25008
7.05 4.8 -1.1116 0.577388 -0.260287
7.05 4.8 -1.17169 0.58114 -0.268235
7.05 4.75 -1.2319 0.585701 -0.279627
7.05 4.75 -1.29218 0.588476 -0.287983
7.05 4.75 -1.35229 0.591636 -0.299845
7.1 4.75 -1.40858 0.593334 -0.308135
7.1 4.75 -1.4643 0.595093 -0.320222
7.1 4.75 -1.50506 0.596029 -0.330538
7.1 4.7 -1.54503 0.596492 -0.33917
7.1 4.7 -1.57173 0.596673 -0.351156
7.1 4.7 -1.54045 0.596729 -0.360956
7.1 4.7 -1.45558 0.597258 -0.370253
7.1 4.7 -1.32307 0.598569 -0.378528
7.1 4.7 -1.12809 0.600927 -0.385808
7.1 4.65 -0.867889 0.604816 -0.392461
7.1 4.65 -0.556625 0.610047 -0.397481
7.1 4.65 -0.187556 0.615946 -0.400217
7.1 4.65 0.223018 0.621202 -0.400644
7.1 4.65 0.653061 0.627802 -0.398382
7.1 4.65 1.03104 0.632 -0.393983
7.1 4.6 1.06097 0.63326 -0.391856
7.1 4.6 1.06086 0.633265 -0.391846
7.1 4.6 1.06072 0.633342 -0.391708
7.1 4.6 1.06056 0.634315 -0.389969
7.1 4.6 1.06041 0.635298 -0.388212
7.1 4.6 1.06026 0.637064 -0.385058
7.1 4.6 1.06025 0.641428 -0.377268
7.1 4.6 1.06151 0.648433 -0.364754
7.1 4.6 1.07467 0.657463 -0.348361
7.15 4.6 1.07496 0.667594 -0.329696
7.15 4.6 1.11959 0.679234 -0.307362
7.15 4.6 1.19283 0.690962 -0.281423
7.15 4.65 1.26973 0.701286 -0.253028
7.15 4.65 1.35096 0.708659 -0.227025
7.15 4.65 1.43059 0.716534 -0.187279
7.2 4.7 1.51038 0.720621 -0.150564
7.2 4.7 1.5893 0.721846 -0.111564
7.2 4.7 1.72387 0.720178 -0.0801714
7.2 4.8 1.87527 0.717391 -0.0669999
7.2 4.8 1.90512 0.71542 -0.0610159
7.2 4.8 1.89286 0.714086 -0.0571512
7.25 4.9 1.85821 0.712977 -0.0537555
7.25 4.9 1.81039 0.711275 -0.0477137
7.25 4.9 1.75631 0.710087 -0.0424493
7.25 4.9 1.70002 0.709244 -0.0375553
7.25 4.9 1.64689 0.707873 -0.0250042
7.25 4.9 1.61299 0.706814 -0.00769687
7.2 4.9 1.5838 0.706213 0.00918819
7.2 4.9 1.56239 0.706068 0.0376395
7.2 4.9 1.5608 0.706274 0.0603376
7.2 4.95 1.55944 0.706654 0.0945219
7.2 4.95 1.55971 0.707013 0.12661
7.2 4.95 1.55925 0.707331 0.155141
7.2 5.05 1.55558 0.707941 0.198539
7.2 5.05 1.57152 0.708373 0.240762
7.2 5.05 1.59999 0.708079 0.277282
7.2 5.15 1.64719 0.705938 0.327917
7.2 5.15 1.70718 0.701634 0.37116
7.2 5.15 1.7677 0.696065 0.40702
7.2 5.25 1.82806 0.685289 0.456393
7.2 5.25 2.0103 0.675193 0.489404
7.2 5.25 2.25763 0.665567 0.505695
7.2 5.4 2.40423 0.65581 0.5163
7.2 5.4 2.43207 0.650655 0.520853
7.2 5.4 2.4119 0.646952 0.524065
7.2 5.45 2.3906 0.644363 0.526403
7.2 5.45 2.35407 0.640636 0.529945
7.2 5.45 2.3126 0.636462 0.534262
7.2 5.5 2.26625 0.6322 0.539045
7.2 5.5 2.2067 0.628134 0.544127
7.2 5.5 2.15133 0.625189 0.548235
7.15 5.5 2.09164 0.620221 0.556105
7.15 5.5 2.0317 0.616142 0.563579
7.15 5.5 1.97161 0.612128 0.57216
7.15 5.5 1.91148 0.607166 0.584669
7.15 5.5 1.85148 0.602062 0.600181
7.15 5.5 1.79631 0.598142 0.614703
7.15 5.5 1.73968 0.593241 0.637789
7.15 5.5 1.67618 0.589943 0.660166
7.15 5.5 1.61663 0.587937 0.685313
7.1 5.6 1.5802 0.587038 0.713461
7.1 5.6 1.5405 0.587212 0.743931
7.1 5.6 1.50867 0.588331 0.770898
7.1 5.65 1.49448 0.590878 0.808084
7.1 5.65 1.49453 0.593316 0.839976
7.1 5.65 1.4939 0.595881 0.873531
7.1 5.75 1.4904 0.598641 0.908434
7.1 5.75 1.49048 0.601646 0.945746
7.1 5.75 1.49014 0.604696 0.983641
7.1 5.85 1.48934 0.60781 1.02183
7.1 5.85 1.48932 0.611129 1.06249
7.1 5.95 1.50225 0.61387 1.09725
7.1 5.95 1.52236 0.616911 1.14581
7.1 6.05 1.5422 0.618619 1.18761
7.1 6.05 1.56118 0.619532 1.22934
7.1 6.05 1.58128 0.619616 1.27115
7.1 6.15 1.59996 0.618885 1.3129
7.1 6.15 1.62015 0.617346 1.35468
7.1 6.15 1.64107 0.614965 1.39644
7.1 6.25 1.67959 0.611485 1.43788
7.1 6.25 1.71976 0.607298 1.47239
7.1 6.25 1.76762 0.599519 1.52022
7.1 6.4 1.86805 0.590121 1.56028
7.1 6.4 1.99807 0.576345 1.59865
7.1 6.4 2.15276 0.557441 1.63461
7.1 6.5 2.33554 0.537505 1.66176
7.1 6.5 2.51549 0.503455 1.69393
7.1 6.5 2.69082 0.475262 1.71229
7.05 6.6 2.87008 0.431974 1.73047
7.05 6.6 3.05035 0.39251 1.7386
7.05 6.6 -3.05328 0.352248 1.73954
6.95 6.7 -2.87332 0.318899 1.73478
6.95 6.7 -2.68468 0.274332 1.71994
6.95 6.7 -2.50874 0.239393 1.70008
6.8 6.7 -2.35118 0.208171 1.67428
6.8 6.7 -2.21086 0.181006 1.64396
6.8 6.7 -2.07096 0.158364 1.61021
6.7 6.65 -1.93072 0.143217 1.5798
6.7 6.65 -1.788 0.128215 1.53488
6.7 6.65 -1.6516 0.121274 1.49474
6.65 6.65 -1.51209 0.11977 1.46084
6.65 6.65 -1.36862 0.124391 1.41371
6.65 6.65 -1.20596 0.134863 1.37466
6.65 6.5 -1.04477 0.151391 1.33778
6.65 6.5 -0.884762 0.173639 1.30398
6.65 6.5 -0.725197 0.196202 1.27874
6.65 6.4 -0.570019 0.232838 1.24898
6.65 6.4 -0.43858 0.267995 1.22885
6.65 6.4 -0.315496 0.299397 1.21546
6.7 6.4 -0.206444 0.326817 1.2069
6.7 6.4 -0.204288 0.327517 1.20675
6.7 6.4 -0.209568 0.327549 1.20675
6.7 6.45 -0.228578 0.327716 1.20671
6.7 6.45 -0.248604 0.327868 1.20668
6.7 6.45 -0.291944 0.328221 1.2066
6.45 6.7 -0.393638 0.329037 1.20634
6.45 6.7 -0.526449 0.330114 1.20587
6.45 6.7 -0.639775 0.331355 1.2051
6.55 6.65 -0.640051 0.331503 1.20499
6.55 6.65 -0.640266 0.332672 1.20412
6.55 6.65 -0.640505 0.334283 1.20292
6.45 6.65 -0.640097 0.336236 1.20146
6.45 6.65 -0.635292 0.341952 1.19721
6.45 6.65 -0.599916 0.350501 1.19106
6.55 6.6 -0.589997 0.364155 1.18185
6.55 6.6 -0.576944 0.3808 1.17079
6.55 6.6 -0.562488 0.399226 1.15894
6.6 6.65 -0.523598 0.420296 1.14606
6.6 6.65 -0.480073 0.443586 1.13309
6.6 6.65 -0.443291 0.465146 1.12216
6.65 6.6 -0.405896 0.498043 1.10695
6.65 6.6 -0.372867 0.534331 1.09202
6.75 6.55 -0.35903 0.555288 1.08399
6.75 6.55 -0.35881 0.592217 1.07013
6.8 6.5 -0.358905 0.624068 1.05818
6.8 6.5 -0.359859 0.655833 1.04627
6.8 6.5 -0.36008 0.687586 1.03432
6.9 6.45 -0.360184 0.719421 1.02233
6.9 6.45 -0.361054 0.75119 1.01038
6.9 6.45 -0.361361 0.78291 0.998396
6.95 6.45 -0.361475 0.814728 0.986368
6.95 6.45 -0.361994 0.841268 0.976339
7.05 6.4 -0.375274 0.878237 0.962234
7.05 6.4 -0.371742 0.909464 0.949259
7.1 6.4 -0.218894 0.924777 0.934293
7.1 6.4 -0.0694627 0.939118 0.924664
7.2 6.35 0.0576497 0.948953 0.923665
7.2 6.35 0.0574287 0.949068 0.923671
7.2 6.35 0.0572108 0.949079 0.923672
7.2 6.35 0.0569944 0.949089 0.923673
7.2 6.35 0.0613726 0.949086 0.923672
7.2 6.35 0.0807467 0.948928 0.923657
7.2 6.3 0.100524 0.948766 0.923637
7.2 6.3 0.138662 0.948493 0.923598
7.2 6.3 0.234549 0.94774 0.923443
7.25 6.3 0.376757 0.946574 0.923063
7.25 6.3 0.54111 0.945285 0.922417
7.25 6.3 0.676548 0.944302 0.921725
7.2 6.3 0.67675 0.944383 0.92179
7.2 6.3 0.676951 0.944383 0.92179
7.2 6.3 0.677151 0.944383 0.92179
7.25 6.25 0.677351 0.944383 0.92179
7.25 6.25 0.677551 0.944383 0.921789
7.25 6.25 0.67775 0.944383 0.921789
7.2 6.3 0.67795 0.944383 0.921789
7.2 6.3 0.678149 0.944382 0.921789
7.2 6.3 0.678635 0.943768 0.921293
7.15 6.25 0.67889 0.941957 0.919832
7.15 6.25 0.67915 0.940401 0.918576
7.15 6.25 0.679518 0.938724 0.917223
7.2 6.3 0.679793 0.935108 0.9143
7.2 6.3 0.680045 0.93199 0.91178
7.2 6.3 0.679566 0.927019 0.907761
7.2 6.25 0.67002 0.917752 0.900298
7.2 6.25 0.647522 0.90562 0.890907
7.2 6.25 0.647879 0.887031 0.876853
7.2 6.3 0.661386 0.864427 0.859553
7.2 6.3 0.661827 0.837991 0.838983
7.2 6.3 0.816846 0.819351 0.823362
7.15 6.25 1.00476 0.808613 0.810199
7.15 6.25 1.1522 0.801202 0.797073
7.15 6.25 1.26051 0.796741 0.785874
7.05 6.25 1.31114 0.794442 0.778071
7.05 6.25 1.26734 0.793332 0.774003
7.05 6.25 1.11431 0.793535 0.774559
7.05 6.2 0.901645 0.794402 0.776145
7.05 6.2 0.656025 0.796164 0.778085
7.05 6.2 0.375165 0.79828 0.779486
7.05 6.1 0.0714667 0.800826 0.780264
7.05 6.1 -0.11499 0.804658 0.78017
7.05 6.1 -0.121324 0.806136 0.780001
7.05 6.2 -0.121226 0.808068 0.779765
7.05 6.2 -0.121105 0.810034 0.779526
7.05 6.2 -0.120353 0.813549 0.779099
7.1 6.15 -0.119883 0.822838 0.777978
7.1 6.15 -0.118776 0.835185 0.776491
7.1 6.15 -0.103415 0.857307 0.773936
7.1 6.2 -0.0944943 0.878112 0.771864
7.1 6.2 -0.0745933 0.901675 0.769802
7.1 6.2 -0.0533363 0.927632 0.768071
7.15 6.1 -0.0338226 0.951298 0.766937
7.15 6.1 -0.0194251 0.986737 0.765841
7.15 6.1 0.00199496 1.02034 0.765442
7.2 6.2 0.0202853 1.0566 0.765775
7.2 6.2 0.0369208 1.09565 0.766764
7.2 6.2 0.0614049 1.12999 0.768257
7.35 6.15 0.0813 1.18053 0.771642
7.35 6.15 0.101866 1.22417 0.775507
7.35 6.15 0.11459 1.26772 0.780228
7.45 6.2 0.106807 1.31148 0.78521
7.45 6.2 0.0871629 1.35537 0.789621
7.45 6.2 0.0674374 1.3994 0.793173
7.55 6.2 0.0136982 1.44345 0.795551
7.55 6.2 -0.0873094 1.48833 0.794781
7.55 6.2 -0.22114 1.53287 0.788922
7.7 6.2 -0.379353 1.56947 0.77923
7.7 6.2 -0.559832 1.61775 0.757535
7.7 6.2 -0.762982 1.65463 0.730869
7.85 6.15 -0.987723 1.68051 0.703403
7.85 6.15 -1.15428 1.69405 0.68189
7.85 6.15 -1.15905 1.69464 0.68059
7.95 6.1 -1.15898 1.69463 0.680599
7.95 6.1 -1.15402 1.69461 0.680639
7.95 6.1 -1.13455 1.69454 0.680801
7.95 6.1 -1.11393 1.69453 0.680811
7.95 6.1 -1.0938 1.69531 0.679241
7.95 6.1 -1.07366 1.69629 0.677369
7.95 6.1 -1.05325 1.69763 0.67494
7.95 6.1 -1.03285 1.70174 0.667845
7.95 6.1 -1.01301 1.70911 0.655693
7.95 6.1 -1.00188 1.7197 0.638933
7.95 6.1 -0.990198 1.733 0.618194
7.95 6.1 -0.955077 1.74974 0.593245
8 6.05 -0.937018 1.77121 0.563302
8 6.05 -0.920956 1.79606 0.52979
8 6.05 -0.915506 1.82266 0.495023
8.05 5.95 -0.924306 1.85396 0.454103
8.05 5.95 -0.943683 1.87578 0.424699
8.05 5.95 -0.96718 1.90146 0.388759
8.1 5.85 -1.00494 1.93022 0.345657
8.1 5.85 -1.04584 1.94944 0.314259
8.1 5.85 -1.08498 1.97117 0.275633
8.2 5.75 -1.1248 1.99462 0.229398
8.2 5.75 -1.16525 2.00994 0.195935
8.25 5.65 -1.20466 2.02689 0.155019
8.25 5.65 -1.25764 2.04454 0.106094
8.25 5.65 -1.3271 2.05503 0.0706973
8.3 5.55 -1.40718 2.06467 0.0270416
8.3 5.55 -1.48648 2.07079 -0.0171926
8.35 5.45 -1.56671 2.07338 -0.0618123
8.35 5.45 -1.64604 2.0724 -0.106454
8.35 5.35 -1.72745 2.06787 -0.150903
8.35 5.35 -1.80771 2.05801 -0.202164
8.35 5.35 -1.88772 2.05027 -0.230873
8.35 5.25 -1.9691 2.03316 -0.279948
8.35 5.25 -2.04717 2.01475 -0.320675
8.35 5.25 -2.16012 1.99351 -0.359076
8.35 5.15 -2.45919 1.97314 -0.384741
8.35 5.15 -2.76632 1.94595 -0.401697
8.35 5.15 -3.0442 1.92598 -0.407018
8.3 5 2.99129 1.90355 -0.407417
8.3 5 2.77291 1.88127 -0.402019
8.3 5 2.58181 1.8684 -0.395854
8.2 4.95 2.41529 1.856 -0.387142
8.2 4.95 2.27192 1.8466 -0.378007
8.2 4.95 2.15348 1.83986 -0.369408
8.15 5 2.06157 1.83533 -0.362111
8.15 5 1.99717 1.83253 -0.356631
8.15 5 1.96077 1.83105 -0.353277
8.15 5 1.95187 1.8306 -0.352192
8.15 5 1.95193 1.8306 -0.352184
8.15 5 1.95199 1.83059 -0.352176
